Ticker,Year,DividendYield
BKNG,2012,0.0
BKNG,2013,0.0
BKNG,2014,0.0
BKNG,2015,0.0
BKNG,2016,0.0
BKNG,2017,0.0
BKNG,2018,0.0
BKNG,2019,0.0
BKNG,2020,0.0
BKNG,2021,0.0
BKNG,2022,0.0
BKNG,2023,0.0
HDB,2010,2.6547924824314225e-05
HDB,2011,3.052892645155223e-05
HDB,2012,3.538770825916445e-05
HDB,2013,3.646816634397984e-05
HDB,2014,3.3023315470529384e-05
HDB,2015,2.6784081222571047e-05
HDB,2016,2.8609512145991777e-05
HDB,2017,2.537807719055994e-05
HDB,2018,2.317030549108524e-05
HDB,2019,2.9630334733654124e-05
HDB,2020,0.0
HDB,2021,3.0769773867912314e-05
HDB,2022,8.932688900505358e-05
HDB,2023,8.464591271176312e-05
ANET,2014,0.0
ANET,2015,0.0
ANET,2016,0.0
ANET,2017,0.0
ANET,2018,0.0
ANET,2019,0.0
ANET,2020,0.0
ANET,2021,0.0
ANET,2022,0.0
ANET,2023,0.0
SCHW,2010,6.950674124452455e-05
SCHW,2011,7.642278585324413e-05
SCHW,2012,8.645937901692035e-05
SCHW,2013,5.609769613136007e-05
SCHW,2014,4.101912689180919e-05
SCHW,2015,3.4494138694385e-05
SCHW,2016,4.2727476894925235e-05
SCHW,2017,3.428496337700028e-05
SCHW,2018,3.9410510298653116e-05
SCHW,2019,6.895033997933552e-05
SCHW,2020,7.76316621419377e-05
SCHW,2021,4.347403716431159e-05
SCHW,2022,4.602612096326202e-05
SCHW,2023,6.935223623197453e-05
BLK,2010,0.0001385588298950227
BLK,2011,0.000171916848871654
BLK,2012,0.0001822569387863035
BLK,2013,0.0001342234504850078
BLK,2014,0.00012422737159910235
BLK,2015,0.00012863864969510458
BLK,2016,0.00012624364802406716
BLK,2017,0.00011368341583693062
BLK,2018,0.00011824676705150504
BLK,2019,0.0001371142475489647
BLK,2020,0.00011278657247049766
BLK,2021,8.643504282580182e-05
BLK,2022,0.0001222728988692051
BLK,2023,0.000119663924112014
BA,2010,0.00012489563943063713
BA,2011,0.00012092687594248237
BA,2012,0.00011592208265220678
BA,2013,9.281620441220361e-05
BA,2014,0.00010683093888828742
BA,2015,0.0001117707616525435
BA,2016,0.00014505547159629936
BA,2017,0.00011777825830566312
BA,2018,8.155325579789283e-05
BA,2019,9.154454051556448e-05
BA,2020,2.3693277728061453e-05
BA,2021,0.0
BA,2022,0.0
BA,2023,0.0
TMO,2010,0.0
TMO,2011,0.0
TMO,2012,3.9249349609465736e-05
TMO,2013,2.8197605975371184e-05
TMO,2014,1.9978990952057554e-05
TMO,2015,1.900656586751358e-05
TMO,2016,1.6785098187021786e-05
TMO,2017,1.3747238513625995e-05
TMO,2018,1.2204840188500596e-05
TMO,2019,1.0572529966385965e-05
TMO,2020,9.437304116456801e-06
TMO,2021,8.021704049043525e-06
TMO,2022,8.845817669913271e-06
TMO,2023,1.0668937739660117e-05
SPGI,2010,0.00015352896493953195
SPGI,2011,0.00012165494335390199
SPGI,2012,0.0003161691409138762
SPGI,2013,8.89423427045548e-05
SPGI,2014,6.458924538107143e-05
SPGI,2015,5.804341976921302e-05
SPGI,2016,5.743699625991534e-05
SPGI,2017,4.821229814454883e-05
SPGI,2018,4.389574091610192e-05
SPGI,2019,4.1043251849078444e-05
SPGI,2020,3.4546476371692456e-05
SPGI,2021,3.207913654811163e-05
SPGI,2022,3.639987162978934e-05
SPGI,2023,3.897313893075091e-05
TXN,2010,0.00011184754115722466
TXN,2011,9.893878537582806e-05
TXN,2012,0.00013851772655314897
TXN,2013,0.00015849137041753237
TXN,2014,0.000145706059720635
TXN,2015,0.00013478996175445007
TXN,2016,0.000135990406775976
TXN,2017,0.0001258375942588363
TXN,2018,0.00012370788138036791
TXN,2019,0.00013072761637760114
TXN,2020,0.000134216599531623
TXN,2021,0.0001045631728973224
TXN,2022,0.00012004947071770054
TXN,2023,0.00013136122091631503
ISRG,2010,0.0
ISRG,2011,0.0
ISRG,2012,0.0
ISRG,2013,0.0
ISRG,2014,0.0
ISRG,2015,0.0
ISRG,2016,0.0
ISRG,2017,0.0
ISRG,2018,0.0
ISRG,2019,0.0
ISRG,2020,0.0
ISRG,2021,0.0
ISRG,2022,0.0
ISRG,2023,0.0
C,2010,0.0
C,2011,4.435360569476202e-06
C,2012,6.772987839568934e-06
C,2013,4.487039610190769e-06
C,2014,4.286181734141636e-06
C,2015,1.548303015365401e-05
C,2016,4.859527297594351e-05
C,2017,7.584868787672209e-05
C,2018,0.00011189166099552779
C,2019,0.00013827350821464128
C,2020,0.00019342665556022385
C,2021,0.00014287872006795086
C,2022,0.00017673243562292632
C,2023,0.0001939636372573138
MUFG,2010,0.0
MUFG,2011,0.0
MUFG,2012,0.0
MUFG,2013,0.0
MUFG,2014,0.0
MUFG,2015,0.0
MUFG,2016,0.0
MUFG,2017,0.0
MUFG,2018,0.0
MUFG,2019,0.0
MUFG,2020,0.00012305526358079744
MUFG,2021,0.0
MUFG,2022,0.0
MUFG,2023,0.0
PDD,2018,0.0
PDD,2019,0.0
PDD,2020,0.0
PDD,2021,0.0
PDD,2022,0.0
PDD,2023,0.0
QCOM,2010,0.00010955001068251335
QCOM,2011,8.880972210358364e-05
QCOM,2012,8.986483252619638e-05
QCOM,2013,0.00010669902904028846
QCOM,2014,0.00011525091487289704
QCOM,2015,0.00016351379890595203
QCOM,2016,0.00017996575755757144
QCOM,2017,0.00019001480039387378
QCOM,2018,0.00018453586178694608
QCOM,2019,0.0001630747315661667
QCOM,2020,0.00010951887965634647
QCOM,2021,8.011246016893844e-05
QCOM,2022,8.920659000582653e-05
QCOM,2023,0.00011015007761543935
SONY,2010,4.2958056299465935e-05
SONY,2011,6.1022936842236186e-05
SONY,2012,9.661656908848024e-05
SONY,2013,6.395769298224849e-05
SONY,2014,2.853854771731752e-05
SONY,2015,1.345300558476304e-05
SONY,2016,2.57698684411841e-05
SONY,2017,2.436001366903248e-05
SONY,2018,2.1158415048954593e-05
SONY,2019,3.0637066351736935e-05
SONY,2020,2.8226318494319392e-05
SONY,2021,1.993083594351305e-05
SONY,2022,2.631076413315227e-05
SONY,2023,2.624483104237946e-05
AMGN,2010,0.0
AMGN,2011,5.927229375863694e-05
AMGN,2012,0.00010699595684854776
AMGN,2013,0.00010172685179090919
AMGN,2014,0.00010327834401304221
AMGN,2015,0.00010647739176839263
AMGN,2016,0.00013558057667845984
AMGN,2017,0.00013934690817720604
AMGN,2018,0.00014025457043595447
AMGN,2019,0.00014371398190250569
AMGN,2020,0.0001254577667560985
AMGN,2021,0.0001373170430907639
AMGN,2022,0.0001362649930482737
AMGN,2023,0.0001455716446229046
BSX,2010,0.0
BSX,2011,0.0
BSX,2012,0.0
BSX,2013,0.0
BSX,2014,0.0
BSX,2015,0.0
BSX,2016,0.0
BSX,2017,0.0
BSX,2018,0.0
BSX,2019,0.0
BSX,2020,0.0
BSX,2021,0.0
BSX,2022,0.0
BSX,2023,0.0
ACN,2010,9.753162264851333e-05
ACN,2011,0.00010102814346596586
ACN,2012,0.00011251610649200825
ACN,2013,0.00011634908200722849
ACN,2014,0.00012087334185299164
ACN,2015,0.00010028522070196631
ACN,2016,9.122962306997753e-05
ACN,2017,9.057775508021345e-05
ACN,2018,8.029302381747772e-05
ACN,2019,5.4458694140501134e-05
ACN,2020,6.864986762660081e-05
ACN,2021,5.1842710065102686e-05
ACN,2022,5.6984564773508825e-05
ACN,2023,6.48018177989166e-05
UL,2010,0.0002582502819020924
UL,2011,0.00024959994276029846
UL,2012,0.00021868611817008271
UL,2013,0.00020226751446063979
UL,2014,0.0002086464883099029
UL,2015,0.00016283164768845802
UL,2016,0.00016984828449798483
UL,2017,0.0001590528560496913
UL,2018,0.00016940760345746922
UL,2019,0.0001515871974995453
UL,2020,0.000152428287178766
UL,2021,0.00016501714195672117
UL,2022,0.00016838931921837476
UL,2023,0.00015565318726537376
NEE,2010,0.0002424373137168195
NEE,2011,0.00023394842563206179
NEE,2012,0.0002100412704513053
NEE,2013,0.00018360925441708814
NEE,2014,0.00015829924505187995
NEE,2015,0.00015523196006164786
NEE,2016,0.000146599362873998
NEE,2017,0.00013261324892244536
NEE,2018,0.00012647024761950503
NEE,2019,0.00010990953282927775
NEE,2020,9.180379976995125e-05
NEE,2021,8.5821717184913e-05
NEE,2022,8.986501814177893e-05
NEE,2023,0.00011804084687851759
APP,2021,0.0
APP,2022,0.0
APP,2023,0.0
TJX,2010,6.386141445343815e-05
TJX,2011,6.31557897794696e-05
TJX,2012,5.151039297056575e-05
TJX,2013,4.8801646853278056e-05
TJX,2014,5.231481444937428e-05
TJX,2015,5.3243846065668065e-05
TJX,2016,5.9286390371475794e-05
TJX,2017,7.299147986411445e-05
TJX,2018,7.140785232888846e-05
TJX,2019,7.168743078727553e-05
TJX,2020,1.5375520566981707e-05
TJX,2021,6.265497915831358e-05
TJX,2022,7.434903263956076e-05
TJX,2023,6.357364633504366e-05
AMAT,2010,0.00011303090383253196
AMAT,2011,0.00012124355726414041
AMAT,2012,0.0001505473073867053
AMAT,2013,0.00011999263148703511
AMAT,2014,8.782260398979416e-05
AMAT,2015,9.303568041993834e-05
AMAT,2016,7.09396813972442e-05
AMAT,2017,3.9267994050431814e-05
AMAT,2018,6.907589841572192e-05
AMAT,2019,7.70854714164132e-05
AMAT,2020,5.505683207869818e-05
AMAT,2021,2.8582648116969725e-05
AMAT,2022,3.766530278750296e-05
AMAT,2023,3.775997209491926e-05
SYK,2010,5.70198848806549e-05
SYK,2011,6.61666844967616e-05
SYK,2012,7.70519256339175e-05
SYK,2013,7.381054286442016e-05
SYK,2014,6.665074450272819e-05
SYK,2015,6.669839140886944e-05
SYK,2016,5.964337775223303e-05
SYK,2017,5.345968044786769e-05
SYK,2018,5.062474478330083e-05
SYK,2019,4.3988463766762894e-05
SYK,2020,5.0675616104354605e-05
SYK,2021,4.103653551740227e-05
SYK,2022,5.128679465683396e-05
SYK,2023,4.30518152920744e-05
PGR,2010,0.00037001344437814337
PGR,2011,0.00012019971441099864
PGR,2012,0.00038132079994687885
PGR,2013,6.9709000929316e-05
PGR,2014,0.0003349019330679176
PGR,2015,0.0001343382312138189
PGR,2016,0.00014328951568754773
PGR,2017,8.937607984600179e-05
PGR,2018,9.967693976874734e-05
PGR,2019,0.00019149909707066304
PGR,2020,0.00015716135351772452
PGR,2021,0.000276680897516278
PGR,2022,1.4206571831120039e-05
PGR,2023,1.1945812177488838e-05
ARM,2023,0.0
ADBE,2010,0.0
ADBE,2011,0.0
ADBE,2012,0.0
ADBE,2013,0.0
ADBE,2014,0.0
ADBE,2015,0.0
ADBE,2016,0.0
ADBE,2017,0.0
ADBE,2018,0.0
ADBE,2019,0.0
ADBE,2020,0.0
ADBE,2021,0.0
ADBE,2022,0.0
ADBE,2023,0.0
DHR,2010,1.2805450514376755e-05
DHR,2011,1.23863641210326e-05
DHR,2012,1.2306316710453428e-05
DHR,2013,9.711153361824932e-06
DHR,2014,3.298063079237431e-05
DHR,2015,4.0430551202538464e-05
DHR,2016,0.0014630946260922476
DHR,2017,2.6571318081805385e-05
DHR,2018,2.60133768362639e-05
DHR,2019,1.956498461440131e-05
DHR,2020,1.623667411169589e-05
DHR,2021,1.2404704240346848e-05
DHR,2022,1.5111646358080075e-05
DHR,2023,1.8137913600914504e-05
SPOT,2018,0.0
SPOT,2019,0.0
SPOT,2020,0.0
SPOT,2021,0.0
SPOT,2022,0.0
SPOT,2023,0.0
ETN,2010,0.00016605597075599306
ETN,2011,0.00015971107557837777
ETN,2012,0.0001812434882313192
ETN,2013,0.00013732169285840252
ETN,2014,0.00014333277930172854
ETN,2015,0.00017350982817258454
ETN,2016,0.00018211131241481778
ETN,2017,0.00014959021993051763
ETN,2018,7.77834786738541e-05
ETN,2019,0.00015409317813291822
ETN,2020,0.00010113109967360607
ETN,2021,8.324339079234955e-05
ETN,2022,9.082824543492681e-05
ETN,2023,7.332389005338114e-05
PFE,2010,0.00030246775673492494
PFE,2011,0.0002892325326487807
PFE,2012,0.0002606332936027342
PFE,2013,0.00021475532273938674
PFE,2014,0.00021983095724322342
PFE,2015,0.00020122438274553322
PFE,2016,0.0002208496820788037
PFE,2017,0.00021881175679112474
PFE,2018,0.0001927189715257032
PFE,2019,0.00019167709435691862
PFE,2020,0.00020523572847985764
PFE,2021,0.0001886886312504102
PFE,2022,0.00015038660742047172
PFE,2023,0.00020606860780810837
HON,2010,0.0001526214708933934
HON,2011,0.00013655620291398618
HON,2012,0.00013662937364955762
HON,2013,0.00010750198618442679
HON,2014,9.872797604471293e-05
HON,2015,0.00010006286907559898
HON,2016,0.0001050190466323949
HON,2017,9.521709996340597e-05
HON,2018,9.321936352441524e-05
HON,2019,9.124001623037777e-05
HON,2020,0.0001008565484499436
HON,2021,7.333974836230726e-05
HON,2022,8.608559752477198e-05
HON,2023,9.127243461023277e-05
DE,2010,9.569835664488412e-05
DE,2011,0.0001045388584067725
DE,2012,0.00011582670045366824
DE,2013,0.00011818567837526409
DE,2014,0.00012745571812604228
DE,2015,0.00013618302849795707
DE,2016,0.000126977332251041
DE,2017,8.558287833688935e-05
DE,2018,8.240827745853386e-05
DE,2019,7.907401861713063e-05
DE,2020,7.012125182546287e-05
DE,2021,4.6155396822413566e-05
DE,2022,5.1390771229728735e-05
DE,2023,5.5043096622723665e-05
GILD,2010,0.0
GILD,2011,0.0
GILD,2012,0.0
GILD,2013,0.0
GILD,2014,0.0
GILD,2015,6.63413996958373e-05
GILD,2016,0.00012468827708786445
GILD,2017,0.00015557455251504976
GILD,2018,0.00016316702070131317
GILD,2019,0.00018994930505033552
GILD,2020,0.00019604828470719336
GILD,2021,0.0001945698474654057
GILD,2022,0.00019828061710122188
GILD,2023,0.0001622755112674617
SAN,2010,0.0005871888986646669
SAN,2011,0.0007001377444572359
SAN,2012,0.0011909985001567205
SAN,2013,0.0007235727148121179
SAN,2014,0.0005380515062526496
SAN,2015,0.000383268267947266
SAN,2016,0.000274794069339284
SAN,2017,0.00019781654545315591
SAN,2018,0.00021504250217538489
SAN,2019,0.0002709740032748555
SAN,2020,0.0
SAN,2021,0.00010776418613602339
SAN,2022,0.00018280025386204843
SAN,2023,0.000175386286110051
TTE,2010,0.0005968839392722964
TTE,2011,0.0005630363426291857
TTE,2012,0.0005078387460921099
TTE,2013,0.00047457886266059223
TTE,2014,0.0003911969701047117
TTE,2015,0.0004086454194497281
TTE,2016,0.00038027787621524396
TTE,2017,0.00034254963215515384
TTE,2018,0.0003057483044369272
TTE,2019,0.00023305362967394224
TTE,2020,0.0005200200493227106
TTE,2021,0.00033257526679322363
TTE,2022,0.0003312317439756419
TTE,2023,0.0002256355095063625
LOW,2010,9.433643414259164e-05
LOW,2011,0.00011010291581389946
LOW,2012,0.00010582339864336735
LOW,2013,8.058578220145716e-05
LOW,2014,8.130571115365309e-05
LOW,2015,6.950330127951838e-05
LOW,2016,7.96315023550085e-05
LOW,2017,9.049579827883196e-05
LOW,2018,8.387604798703593e-05
LOW,2019,8.75410874418306e-05
LOW,2020,7.668900550266856e-05
LOW,2021,6.0861268698010164e-05
LOW,2022,7.748569619342636e-05
LOW,2023,8.670826944658941e-05
COF,2010,2.5530579294857327e-05
COF,2011,2.1451463300812606e-05
COF,2012,1.879520387483679e-05
COF,2013,7.165748232464314e-05
COF,2014,7.614979498285824e-05
COF,2015,8.940001502748982e-05
COF,2016,0.0001103377800372443
COF,2017,8.617946166415056e-05
COF,2018,7.736853617413989e-05
COF,2019,7.977238779947616e-05
COF,2020,5.680830553322226e-05
COF,2021,7.219114345022193e-05
COF,2022,8.37590771633444e-05
COF,2023,9.457323597248513e-05
APH,2010,5.875698642324431e-06
APH,2011,5.6301698887631216e-06
APH,2012,3.246995021491129e-05
APH,2013,3.428007912218964e-05
APH,2014,3.9526012229993826e-05
APH,2015,4.267594690503775e-05
APH,2016,4.0898734495950444e-05
APH,2017,3.7730563994943656e-05
APH,2018,4.140430367955425e-05
APH,2019,4.1182494099353256e-05
APH,2020,4.480286987168433e-05
APH,2021,3.6342090855306614e-05
APH,2022,4.6281982250078034e-05
APH,2023,4.0370315808665075e-05
UNP,2010,9.540041694319294e-05
UNP,2011,0.00010717773440830073
UNP,2012,0.00011206153400116522
UNP,2013,0.00010080392721332285
UNP,2014,9.441462044768662e-05
UNP,2015,0.00011242613899471461
UNP,2016,0.00012237804822701903
UNP,2017,0.00010538394794002371
UNP,2018,9.78208267533946e-05
UNP,2019,9.876222546393915e-05
UNP,2020,9.445531515954148e-05
UNP,2021,8.308208384426099e-05
UNP,2022,9.619608348193535e-05
UNP,2023,0.00010129572862698017
BHP,2010,0.0002063146532268145
BHP,2011,0.0001963347071987354
BHP,2012,0.0002663383326725255
BHP,2013,0.00026607341820665596
BHP,2014,0.00027472156955887615
BHP,2015,0.0004600838383891661
BHP,2016,0.00014854184818308055
BHP,2017,0.0002813142698399775
BHP,2018,0.00033977534708869985
BHP,2019,0.0005711040114713552
BHP,2020,0.00028245231440504327
BHP,2021,0.0004688672192049279
BHP,2022,0.0005469787944281473
BHP,2023,0.0002553382729848845
KKR,2010,0.0002809026835563363
KKR,2011,0.00030571183720772547
KKR,2012,0.00036075665789524306
KKR,2013,0.00047873093531778353
KKR,2014,0.00047533941430718
KKR,2015,0.0003509724702997349
KKR,2016,0.00021794132053024761
KKR,2017,0.00015885409144789943
KKR,2018,0.0001169762265616435
KKR,2019,8.406001923518384e-05
KKR,2020,6.835956940672396e-05
KKR,2021,3.907009363854164e-05
KKR,2022,4.471743466347296e-05
KKR,2023,4.5722713949064385e-05
LRCX,2010,0.0
LRCX,2011,0.0
LRCX,2012,0.0
LRCX,2013,0.0
LRCX,2014,3.450205804100058e-05
LRCX,2015,6.420720621614707e-05
LRCX,2016,6.855788245111376e-05
LRCX,2017,5.362127264140663e-05
LRCX,2018,9.773130986580636e-05
LRCX,2019,9.060220431576653e-05
LRCX,2020,6.33325298065039e-05
LRCX,2021,3.7521452937781894e-05
LRCX,2022,5.829270269822005e-05
LRCX,2023,4.9173935096064225e-05
TD,2010,0.0002497553789916973
TD,2011,0.0002342741517606843
TD,2012,0.00024276544590863986
TD,2013,0.0002451915451493561
TD,2014,0.00021968378834441902
TD,2015,0.00022692499030786147
TD,2016,0.00022897648422062221
TD,2017,0.00019737183681570135
TD,2018,0.0001913059288930611
TD,2019,0.0002071044514611288
TD,2020,0.0002456928633391548
TD,2021,0.00018585141992836634
TD,2022,0.00018301345019792575
TD,2023,0.00020939992340383005
MU,2010,0.0
MU,2011,0.0
MU,2012,0.0
MU,2013,0.0
MU,2014,0.0
MU,2015,0.0
MU,2016,0.0
MU,2017,0.0
MU,2018,0.0
MU,2019,0.0
MU,2020,0.0
MU,2021,1.006698981397978e-05
MU,2022,3.1606018155791434e-05
MU,2023,2.7654479303086647e-05
UBS,2010,0.0
UBS,2011,0.0
UBS,2012,0.0
UBS,2013,0.0
UBS,2014,0.0
UBS,2015,0.00014150815274386445
UBS,2016,0.0003075069620981997
UBS,2017,0.00018206234740857183
UBS,2018,0.0
UBS,2019,0.0002649780121415465
UBS,2020,0.0002873883169733995
UBS,2021,0.00010494130038703832
UBS,2022,0.00012156422886497225
UBS,2023,0.00010960186623716607
ADP,2010,0.00018193024479542995
ADP,2011,0.00015719157310981782
ADP,2012,0.00015564320998159
ADP,2013,0.00013147044629839813
ADP,2014,0.0001199339922227538
ADP,2015,0.00011851943261023382
ADP,2016,0.0001149594176611497
ADP,2017,0.0001025687663183752
ADP,2018,9.631975999405563e-05
ADP,2019,9.173760874516127e-05
ADP,2020,0.00011223368555802233
ADP,2021,8.092159601659953e-05
ADP,2022,8.005112590095593e-05
ADP,2023,9.414039600000796e-05
BTI,2010,0.0004520521104995068
BTI,2011,0.00042149847896719975
BTI,2012,0.00036751762294134763
BTI,2013,0.00034749847421062033
BTI,2014,0.0003572516360565596
BTI,2015,0.00032124183674045974
BTI,2016,0.00026651568189848515
BTI,2017,0.0003161232323286547
BTI,2018,0.00042433832200163647
BTI,2019,0.0004479925074034951
BTI,2020,0.00043915683719851473
BTI,2021,0.0004349424771565015
BTI,2022,0.00037527584446199897
BTI,2023,0.00041063387750164224
KLAC,2010,0.00017222179330539652
KLAC,2011,0.0001875931219940379
KLAC,2012,0.00020017341352946932
KLAC,2013,0.00018529732397035527
KLAC,2014,0.0013648347503339602
KLAC,2015,0.0001637279080552063
KLAC,2016,0.00014258015521007768
KLAC,2017,0.00010819033224084671
KLAC,2018,0.00011734290064194111
KLAC,2019,0.00010433717373521948
KLAC,2020,7.624679018567187e-05
KLAC,2021,4.744385566783142e-05
KLAC,2022,5.263483394254696e-05
KLAC,2023,4.867905445994524e-05
BUD,2010,5.9196254240777425e-05
BUD,2011,0.00010268951968260352
BUD,2012,0.00011833803093199219
BUD,2013,0.00015988507227784464
BUD,2014,0.00015389010833529238
BUD,2015,0.00016186267660912192
BUD,2016,0.00016681458549293895
BUD,2017,0.00016153306626380548
BUD,2018,0.00016544918505787435
BUD,2019,0.00010509846022972528
BUD,2020,4.2084787773299514e-05
BUD,2021,3.5383300942667924e-05
BUD,2022,3.9800838343200204e-05
BUD,2023,5.3426329217241826e-05
MELI,2010,0.0
MELI,2011,1.8326969981538253e-05
MELI,2012,2.1739742032334262e-05
MELI,2013,2.1243713737268228e-05
MELI,2014,2.553174895734245e-05
MELI,2015,1.4295425004423557e-05
MELI,2016,1.6583109570799957e-05
MELI,2017,9.223941888198334e-06
MELI,2018,0.0
MELI,2019,0.0
MELI,2020,0.0
MELI,2021,0.0
MELI,2022,0.0
MELI,2023,0.0
IBN,2010,6.930668828139462e-05
IBN,2011,6.0873708982249236e-05
IBN,2012,9.761938995428226e-05
IBN,2013,6.943234261800987e-05
IBN,2014,6.504583984250839e-05
IBN,2015,6.840697486196395e-05
IBN,2016,8.707131144696032e-05
IBN,2017,3.2193698156411746e-05
IBN,2018,0.0
IBN,2019,1.0040319574097867e-05
IBN,2020,0.0
IBN,2021,1.1791758403059039e-05
IBN,2022,2.39550926345105e-05
IBN,2023,3.324962940751384e-05
CMCSA,2010,0.00011782254524684453
CMCSA,2011,0.00012577274621957887
CMCSA,2012,0.00010374061327507647
CMCSA,2013,9.073506141803379e-05
CMCSA,2014,6.52479483669528e-05
CMCSA,2015,8.410119691397083e-05
CMCSA,2016,0.00010472507186843484
CMCSA,2017,6.009393661785733e-05
CMCSA,2018,0.00012431820765996472
CMCSA,2019,6.893893167890569e-05
CMCSA,2020,0.00010171399099565855
CMCSA,2021,7.991712917655873e-05
CMCSA,2022,0.00011438320749159509
CMCSA,2023,0.00012354627539665824
MDT,2010,0.0001247359134263529
MDT,2011,0.00014359460635595281
MDT,2012,0.0001710635613726771
MDT,2013,0.00011103456396907552
MDT,2014,9.497932134362292e-05
MDT,2015,9.856902995697021e-05
MDT,2016,0.00010424905212170966
MDT,2017,0.00010780711025191745
MDT,2018,8.282799875613384e-05
MDT,2019,9.72318751028002e-05
MDT,2020,0.00010580650072879595
MDT,2021,9.42336444393922e-05
MDT,2022,0.0001339561289470525
MDT,2023,0.00014322437013371283
COP,2010,0.000267332905594536
COP,2011,0.00023250876195134664
COP,2012,0.0002801242915636165
COP,2013,0.0002477707901395867
COP,2014,0.0002161052072917967
COP,2015,0.00026499098738707656
COP,2016,0.00013372283247422437
COP,2017,0.0001144491022779215
COP,2018,8.924861789952232e-05
COP,2019,0.00010906159322673617
COP,2020,0.0001893537746514426
COP,2021,0.00015513067373722707
COP,2022,0.0002107222870149714
COP,2023,0.00015283269943362673
DASH,2020,0.0
DASH,2021,0.0
DASH,2022,0.0
DASH,2023,0.0
SNPS,2010,0.0
SNPS,2011,0.0
SNPS,2012,0.0
SNPS,2013,0.0
SNPS,2014,0.0
SNPS,2015,0.0
SNPS,2016,0.0
SNPS,2017,0.0
SNPS,2018,0.0
SNPS,2019,0.0
SNPS,2020,0.0
SNPS,2021,0.0
SNPS,2022,0.0
SNPS,2023,0.0
SNY,2010,0.00039043077579176594
SNY,2011,0.0003279102512175217
SNY,2012,0.00031872405374603436
SNY,2013,0.00022202837411543428
SNY,2014,0.00021950131535679803
SNY,2015,0.0001932269432503342
SNY,2016,0.00023643137805255104
SNY,2017,0.00017972168913284756
SNY,2018,0.0002593353789635338
SNY,2019,0.0002120378365635943
SNY,2020,0.00018025313026314734
SNY,2021,0.00017447556227731038
SNY,2022,0.00017465421655106885
SNY,2023,0.00016424607046668275
MSTR,2010,0.0
MSTR,2011,0.0
MSTR,2012,0.0
MSTR,2013,0.0
MSTR,2014,0.0
MSTR,2015,0.0
MSTR,2016,0.0
MSTR,2017,0.0
MSTR,2018,0.0
MSTR,2019,0.0
MSTR,2020,0.0
MSTR,2021,0.0
MSTR,2022,0.0
MSTR,2023,0.0
WELL,2010,0.0004715458951221964
WELL,2011,0.000415893928965993
WELL,2012,0.0003471688646106795
WELL,2013,0.0003036562839526913
WELL,2014,0.00031026055624692463
WELL,2015,0.0002801368742595391
WELL,2016,0.0002781282306700456
WELL,2017,0.000270347923891278
WELL,2018,0.00029320987727860583
WELL,2019,0.0002084359531853768
WELL,2020,0.0001986512875461551
WELL,2021,0.0001394892383470644
WELL,2022,0.00013357879218472217
WELL,2023,0.00012620983001775584
PANW,2012,0.0
PANW,2013,0.0
PANW,2014,0.0
PANW,2015,0.0
PANW,2016,0.0
PANW,2017,0.0
PANW,2018,0.0
PANW,2019,0.0
PANW,2020,0.0
PANW,2021,0.0
PANW,2022,0.0
PANW,2023,0.0
ADI,2010,0.00015762942693070659
ADI,2011,0.0001453514719065161
ADI,2012,0.00016593040655841766
ADI,2013,0.00015020756147633875
ADI,2014,0.00014079483266724087
ADI,2015,0.0001289903838575814
ADI,2016,0.0001305193166010562
ADI,2017,0.00010091871886388419
ADI,2018,9.078487134951875e-05
ADI,2019,8.959720429645569e-05
ADI,2020,9.055466474990992e-05
ADI,2021,7.087967413264235e-05
ADI,2022,7.842572364901258e-05
ADI,2023,7.810536690819954e-05
NKE,2010,7.125763510590759e-05
NKE,2011,6.899607097246089e-05
NKE,2012,6.836542886036854e-05
NKE,2013,6.267399827890201e-05
NKE,2014,5.4982317147952685e-05
NKE,2015,4.734584418648603e-05
NKE,2016,5.230772858447038e-05
NKE,2017,5.8342093583580357e-05
NKE,2018,4.8294522405852784e-05
NKE,2019,4.525539957998037e-05
NKE,2020,3.963345537524433e-05
NKE,2021,3.139584162170412e-05
NKE,2022,4.4872851492800694e-05
NKE,2023,5.190200705124523e-05
ICE,2010,0.0
ICE,2011,0.0
ICE,2012,0.0
ICE,2013,1.3711049733512521e-05
ICE,2014,5.8690372384855376e-05
ICE,2015,5.513150175636298e-05
ICE,2016,5.685708129908033e-05
ICE,2017,5.4104699690513484e-05
ICE,2018,5.517189010189552e-05
ICE,2019,5.5624095248196755e-05
ICE,2020,5.445843461568299e-05
ICE,2021,4.5862068248169725e-05
ICE,2022,5.980789810492286e-05
ICE,2023,6.174066923646674e-05
CB,2010,0.00012592347247160105
CB,2011,8.677121016865249e-05
CB,2012,0.0001686812505731312
CB,2013,8.23904430201856e-05
CB,2014,0.0001537297732588021
CB,2015,0.00011785237404654592
CB,2016,0.00010227348769660004
CB,2017,9.113906526618026e-05
CB,2018,9.953932816608251e-05
CB,2019,8.786814945099018e-05
CB,2020,0.000108664568120457
CB,2021,7.636759682527496e-05
CB,2022,6.817835482607688e-05
CB,2023,6.888852198191175e-05
MO,2010,0.0006503945357876699
MO,2011,0.0005433300606994989
MO,2012,0.00046800051866853444
MO,2013,0.000431224352298013
MO,2014,0.00037513489406885525
MO,2015,0.00031348811470527935
MO,2016,0.0002667089958009234
MO,2017,0.0002541182912707797
MO,2018,0.00035943335949250953
MO,2019,0.0004225182017857579
MO,2020,0.0005129934638318654
