Ticker,Date,StockPrice,NetEPS,PE
TSLA,2011-01-01,1.83,,0.0
TSLA,2012-01-01,2.195,,0.0
TSLA,2013-01-01,8.1525,,0.0
TSLA,2014-01-01,15.2275,,0.0
TSLA,2015-01-01,15.754999999999999,,0.0
TSLA,2016-01-01,14.33,,0.0
TSLA,2017-01-01,21.54,,0.0
TSLA,2018-01-01,20.11,,0.0
TSLA,2019-01-01,19.377499999999998,,0.0
TSLA,2020-01-01,121.285,,638.1125000000001
TSLA,2021-01-01,264.99,,372.15999999999997
TSLA,2022-01-01,243.025,,85.8275
TSLA,2023-01-01,241.9825,,68.3225
TSLA,2024-01-01,259.78499999999997,,92.515
TSLA,2025-01-01,299.6333333333334,,170.73000000000002
TSM,2010-01-01,7.3075,,8.622499999999999
TSM,2011-01-01,8.7275,,9.09
TSM,2012-01-01,11.315,,11.7775
TSM,2013-01-01,13.0225,,10.9725
TSM,2014-01-01,15.955,,11.205
TSM,2015-01-01,17.509999999999998,,9.190000000000001
TSM,2016-01-01,22.47,,12.307500000000001
TSM,2017-01-01,29.9325,,13.8575
TSM,2018-01-01,34.375,,15.2825
TSM,2019-01-01,40.99,,19.9225
TSM,2020-01-01,67.77,,22.175
TSM,2021-01-01,109.855,,28.545
TSM,2022-01-01,78.2525,,14.645
TSM,2023-01-01,93.4975,,16.2225
TSM,2024-01-01,168.22,,27.875
TSM,2025-01-01,211.50333333333333,,31.906666666666666
BRK.B,2010-01-01,80.9375,,15.647499999999999
BRK.B,2011-01-01,77.09,,17.0325
BRK.B,2012-01-01,85.595,,16.47
BRK.B,2013-01-01,112.0475,,15.22
BRK.B,2014-01-01,134.95499999999998,,16.46
BRK.B,2015-01-01,135.7175,,15.945
BRK.B,2016-01-01,148.53,,15.0625
BRK.B,2017-01-01,179.3975,,18.105
BRK.B,2018-01-01,201.10500000000002,,39.160000000000004
BRK.B,2019-01-01,212.14499999999998,,15.579999999999998
BRK.B,2020-01-01,201.5375,,23.025
BRK.B,2021-01-01,276.3325,,6.6875
BRK.B,2022-01-01,300.4625,,15.9975
BRK.B,2023-01-01,339.1825,,28.955
BRK.B,2024-01-01,435.215,,11.4075
BRK.B,2025-01-01,493.27333333333337,,18.2
WMT,2010-01-01,12.8575,,10.015
WMT,2011-01-01,13.675,,8.8675
WMT,2012-01-01,17.1875,,10.985
WMT,2013-01-01,19.7275,,11.595
WMT,2014-01-01,20.3375,,12.530000000000001
WMT,2015-01-01,20.0025,,12.2875
WMT,2016-01-01,19.485,,12.7475
WMT,2017-01-01,22.4425,,16.2725
WMT,2018-01-01,28.572499999999998,,38.2125
WMT,2019-01-01,32.41,,28.66
WMT,2020-01-01,39.045,,19.9375
WMT,2021-01-01,45.035000000000004,,36.5325
WMT,2022-01-01,45.32,,31.6175
WMT,2023-01-01,50.1825,,31.0925
WMT,2024-01-01,65.495,,30.512500000000003
WMT,2025-01-01,99.26666666666667,,42.01666666666667
JPM,2010-01-01,27.14,,8.2975
JPM,2011-01-01,25.5125,,5.5725
JPM,2012-01-01,29.0425,,6.1075
JPM,2013-01-01,37.855,,7.665
JPM,2014-01-01,44.56,,9.785
JPM,2015-01-01,48.45,,8.49
JPM,2016-01-01,53.58,,8.9875
JPM,2017-01-01,76.42,,11.57
JPM,2018-01-01,86.85,,11.127500000000001
JPM,2019-01-01,99.055,,9.8925
JPM,2020-01-01,88.735,,10.8375
JPM,2021-01-01,141.21249999999998,,9.6675
JPM,2022-01-01,112.2825,,9.0025
JPM,2023-01-01,140.54,,9.0625
JPM,2024-01-01,208.1325,,11.525
JPM,2025-01-01,272.69666666666666,,13.81
ORCL,2010-01-01,19.5325,,15.9775
ORCL,2011-01-01,25.8975,,15.440000000000001
ORCL,2012-01-01,24.6725,,12.317499999999999
ORCL,2013-01-01,28.2175,,12.4475
ORCL,2014-01-01,34.887499999999996,,14.565
ORCL,2015-01-01,34.957499999999996,,15.8
ORCL,2016-01-01,34.4325,,16.6475
ORCL,2017-01-01,41.3775,,18.5375
ORCL,2018-01-01,43.68,,48.19
ORCL,2019-01-01,48.105000000000004,,16.07
ORCL,2020-01-01,50.6475,,15.86
ORCL,2021-01-01,76.25,,18.3775
ORCL,2022-01-01,73.095,,28.8425
ORCL,2023-01-01,104.775,,32.0125
ORCL,2024-01-01,137.1475,,35.25
ORCL,2025-01-01,193.23000000000002,,44.76
V,2010-01-01,17.205,,17.8825
V,2011-01-01,19.53,,15.5625
V,2012-01-01,30.085,,38.505
V,2013-01-01,44.0625,,28.34
V,2014-01-01,52.254999999999995,,24.04
V,2015-01-01,65.28999999999999,,26.3325
V,2016-01-01,73.1925,,29.075
V,2017-01-01,95.185,,36.6425
V,2018-01-01,127.33500000000001,,29.8675
V,2019-01-01,165.5,,31.7225
V,2020-01-01,186.665,,36.71
V,2021-01-01,214.975,,40.42
V,2022-01-01,196.6475,,28.9475
V,2023-01-01,235.04,,29.085
V,2024-01-01,281.405,,29.6575
V,2025-01-01,345.67333333333335,,42.06
LLY,2010-01-01,24.0675,,5.7275
LLY,2011-01-01,27.2175,,6.545
LLY,2012-01-01,34.0325,,9.195
LLY,2013-01-01,40.7125,,9.4225
LLY,2014-01-01,51.9075,,19.0025
LLY,2015-01-01,67.89,,32.2175
LLY,2016-01-01,65.475,,28.0475
LLY,2017-01-01,74.225,,25.6875
LLY,2018-01-01,87.4425,,78.995
LLY,2019-01-01,112.015,,14.6125
LLY,2020-01-01,146.5525,,23.310000000000002
LLY,2021-01-01,222.26500000000001,,34.305
LLY,2022-01-01,317.1575,,47.7525
LLY,2023-01-01,476.90999999999997,,78.3975
LLY,2024-01-01,830.21,,96.32
LLY,2025-01-01,732.54,,59.6
MA,2010-01-01,20.785,,16.1075
MA,2011-01-01,28.73,,18.145
MA,2012-01-01,41.540000000000006,,23.3525
MA,2013-01-01,60.975,,24.765
MA,2014-01-01,71.99,,25.1275
MA,2015-01-01,86.375,,26.3425
MA,2016-01-01,91.8325,,26.17
MA,2017-01-01,125.74000000000001,,31.94
MA,2018-01-01,188.10500000000002,,39.865
MA,2019-01-01,258.55,,38.16
MA,2020-01-01,299.365,,43.347500000000004
MA,2021-01-01,348.5775,,46.129999999999995
MA,2022-01-01,320.20500000000004,,32.285
MA,2023-01-01,389.95,,35.485
MA,2024-01-01,482.65,,36.5775
MA,2025-01-01,556.3033333333333,,47.54333333333333
NFLX,2010-01-01,18.580000000000002,,49.4725
NFLX,2011-01-01,24.395,,44.2475
NFLX,2012-01-01,11.805,,113.2525
NFLX,2013-01-01,38.4925,,293.8875
NFLX,2014-01-01,56.62,,116.6275
NFLX,2015-01-01,92.755,,248.9525
NFLX,2016-01-01,104.015,,299.8775
NFLX,2017-01-01,167.6325,,178.3625
NFLX,2018-01-01,332.14250000000004,,152.73250000000002
NFLX,2019-01-01,328.7675,,108.81
NFLX,2020-01-01,467.825,,80.5475
NFLX,2021-01-01,565.6625,,56.6025
NFLX,2022-01-01,269.945,,25.067500000000003
NFLX,2023-01-01,412.6125,,40.57
NFLX,2024-01-01,720.7,,42.355000000000004
NFLX,2025-01-01,1150.6766666666665,,50.473333333333336
XOM,2010-01-01,36.722500000000004,,6.9375
XOM,2011-01-01,46.8925,,6.02
XOM,2012-01-01,52.145,,5.66
XOM,2013-01-01,56.205,,6.9575
XOM,2014-01-01,60.45,,7.8725
XOM,2015-01-01,51.917500000000004,,10.3025
XOM,2016-01-01,59.565,,25.7025
XOM,2017-01-01,57.1475,,18.7675
XOM,2018-01-01,56.205,,11.2325
XOM,2019-01-01,56.2975,,14.835
XOM,2020-01-01,31.8675,,17.015
XOM,2021-01-01,51.6675,,2.5075
XOM,2022-01-01,82.95,,8.7025
XOM,2023-01-01,101.7975,,9.1375
XOM,2024-01-01,110.62,,13.662500000000001
XOM,2025-01-01,110.53333333333335,,15.33
COST,2010-01-01,43.597500000000004,,15.39
COST,2011-01-01,58.2475,,17.9325
COST,2012-01-01,68.7075,,18.2425
COST,2013-01-01,89.0925,,19.405
COST,2014-01-01,99.6925,,21.6275
COST,2015-01-01,124.02000000000001,,23.57
COST,2016-01-01,129.625,,24.28
COST,2017-01-01,154.505,,26.2975
COST,2018-01-01,192.79000000000002,,27.4825
COST,2019-01-01,240.255,,29.3625
COST,2020-01-01,305.93,,34.215
COST,2021-01-01,405.82,,37.1875
COST,2022-01-01,490.5525,,38.1175
COST,2023-01-01,516.175,,36.86
COST,2024-01-01,849.6225000000001,,52.135
COST,2025-01-01,1020.6633333333333,,58.47
PLTR,2021-01-01,22.87,,0.0
PLTR,2022-01-01,9.3375,,0.0
PLTR,2023-01-01,14.2375,,114.3625
PLTR,2024-01-01,40.2925,,231.2
PLTR,2025-01-01,134.30666666666664,,746.8666666666667
JNJ,2010-01-01,40.1275,,8.34
JNJ,2011-01-01,42.769999999999996,,10.695
JNJ,2012-01-01,47.3925,,13.985
JNJ,2013-01-01,62.1075,,14.265
JNJ,2014-01-01,76.5,,13.6775
JNJ,2015-01-01,74.89,,13.625
JNJ,2016-01-01,90.52,,16.225
JNJ,2017-01-01,105.765,,85.80000000000001
JNJ,2018-01-01,106.53,,188.74
JNJ,2019-01-01,117.4175,,19.2025
JNJ,2020-01-01,125.86999999999999,,19.59
JNJ,2021-01-01,147.7725,,22.285
JNJ,2022-01-01,159.155,,22.6125
JNJ,2023-01-01,149.1675,,20.86
JNJ,2024-01-01,148.48,,15.6475
JNJ,2025-01-01,162.90333333333334,,17.66
HD,2010-01-01,21.4225,,12.4575
HD,2011-01-01,26.0325,,12.0675
HD,2012-01-01,38.832499999999996,,14.4625
HD,2013-01-01,56.155,,17.0025
HD,2014-01-01,64.6175,,15.86
HD,2015-01-01,89.0875,,17.6825
HD,2016-01-01,104.5,,18.0075
HD,2017-01-01,125.19999999999999,,18.335
HD,2018-01-01,159.45,,19.755
HD,2019-01-01,180.0325,,18.0975
HD,2020-01-01,216.63,,20.2175
HD,2021-01-01,292.68,,21.2975
HD,2022-01-01,291.745,,18.2375
HD,2023-01-01,294.5375,,18.2175
HD,2024-01-01,352.6575,,23.685000000000002
HD,2025-01-01,383.76,,25.926666666666666
PG,2010-01-01,39.9075,,10.02
PG,2011-01-01,42.4325,,11.322500000000002
PG,2012-01-01,45.675,,12.377500000000001
PG,2013-01-01,55.1975,,13.855
PG,2014-01-01,61.1475,,16.759999999999998
PG,2015-01-01,58.7975,,21.1325
PG,2016-01-01,66.52499999999999,,17.175
PG,2017-01-01,72.46000000000001,,14.6375
PG,2018-01-01,69.2025,,18.0125
PG,2019-01-01,99.435,,56.3975
PG,2020-01-01,111.8325,,30.555
PG,2021-01-01,129.48250000000002,,23.4625
PG,2022-01-01,132.6975,,23.0775
PG,2023-01-01,140.5075,,23.662499999999998
PG,2024-01-01,162.37,,26.85
PG,2025-01-01,159.97,,24.863333333333333
ABBV,2013-01-01,30.269999999999996,,11.295
ABBV,2014-01-01,36.7625,,20.26
ABBV,2015-01-01,39.2625,,25.714999999999996
ABBV,2016-01-01,41.67,,11.805
ABBV,2017-01-01,57.2,,15.175
ABBV,2018-01-01,68.4325,,16.845
ABBV,2019-01-01,61.055,,19.4825
ABBV,2020-01-01,75.0925,,18.4475
ABBV,2021-01-01,99.1225,,24.525
ABBV,2022-01-01,135.88,,19.42
ABBV,2023-01-01,138.27,,37.765
ABBV,2024-01-01,175.0625,,61.04
ABBV,2025-01-01,196.23666666666668,,89.96999999999998
SAP,2010-01-01,37.0775,,16.2
SAP,2011-01-01,44.07,,16.53
SAP,2012-01-01,56.144999999999996,,16.3375
SAP,2013-01-01,63.94,,18.8475
SAP,2014-01-01,62.6875,,17.265
SAP,2015-01-01,61.0125,,20.560000000000002
SAP,2016-01-01,72.22,,22.755
SAP,2017-01-01,93.3625,,27.515
SAP,2018-01-01,98.8625,,23.78
SAP,2019-01-01,113.9975,,36.655
SAP,2020-01-01,123.135,,27.6825
SAP,2021-01-01,125.4625,,22.5325
SAP,2022-01-01,92.195,,29.5575
SAP,2023-01-01,133.4425,,36.915
SAP,2024-01-01,215.525,,75.875
SAP,2025-01-01,288.56,,50.083333333333336
BAC,2010-01-01,11.515,,0.0
BAC,2011-01-01,7.0825,,0.0
BAC,2012-01-01,7.567500000000001,,15.65
BAC,2013-01-01,10.82,,17.134999999999998
BAC,2014-01-01,13.4825,,26.9225
BAC,2015-01-01,13.095,,12.842500000000001
BAC,2016-01-01,13.235,,10.175
BAC,2017-01-01,21.3725,,13.09
BAC,2018-01-01,23.752499999999998,,11.635
BAC,2019-01-01,26.1725,,9.575
BAC,2020-01-01,22.06,,10.73
BAC,2021-01-01,37.8225,,12.6025
BAC,2022-01-01,31.385,,9.592500000000001
BAC,2023-01-01,28.1725,,8.4475
BAC,2024-01-01,39.5025,,13.515
BAC,2025-01-01,44.576666666666675,,13.106666666666667
CVX,2010-01-01,43.61,,5.359999999999999
CVX,2011-01-01,58.3075,,4.865
CVX,2012-01-01,64.37,,4.9175
CVX,2013-01-01,73.53,,6.05
CVX,2014-01-01,75.6375,,7.245
CVX,2015-01-01,60.56,,13.2075
CVX,2016-01-01,72.1975,,23.3325
CVX,2017-01-01,81.11,,29.16
CVX,2018-01-01,87.36,,13.2775
CVX,2019-01-01,93.7825,,25.23
CVX,2020-01-01,64.37,,6.995
CVX,2021-01-01,91.5225,,19.2275
CVX,2022-01-01,140.44,,9.5425
CVX,2023-01-01,147.225,,10.27
CVX,2024-01-01,145.745,,14.690000000000001
CVX,2025-01-01,159.22,,18.195
KO,2010-01-01,18.16,,10.2575
KO,2011-01-01,22.0825,,9.252500000000001
KO,2012-01-01,25.17,,13.192499999999999
KO,2013-01-01,27.5175,,14.4375
KO,2014-01-01,29.4375,,16.6325
KO,2015-01-01,29.817500000000003,,18.314999999999998
KO,2016-01-01,33.1475,,20.2725
KO,2017-01-01,34.815,,56.8225
KO,2018-01-01,36.55,,64.295
KO,2019-01-01,43.3425,,24.5925
KO,2020-01-01,41.68,,20.8425
KO,2021-01-01,48.65,,25.0025
KO,2022-01-01,56.08,,24.7475
KO,2023-01-01,56.0325,,23.2025
KO,2024-01-01,63.1225,,25.6325
KO,2025-01-01,70.76333333333334,,26.173333333333332
GE,2010-01-01,59.4,,7.745
GE,2011-01-01,65.69749999999999,,6.5649999999999995
GE,2012-01-01,80.1675,,8.1675
GE,2013-01-01,96.2625,,8.9425
GE,2014-01-01,104.33500000000001,,9.32
GE,2015-01-01,113.065,,0.0
GE,2016-01-01,134.71,,17.565
GE,2017-01-01,109.84,,13.075
GE,2018-01-01,52.964999999999996,,0.0
GE,2019-01-01,49.2375,,0.0
GE,2020-01-01,38.7575,,5.53
GE,2021-01-01,62.7225,,0.0
GE,2022-01-01,46.18,,0.0
GE,2023-01-01,87.545,,10.5
GE,2024-01-01,162.5725,,35.894999999999996
GE,2025-01-01,242.96666666666667,,34.95666666666667
AMD,2010-01-01,7.97,,7.4525
AMD,2011-01-01,6.5175,,6.855
AMD,2012-01-01,4.88,,0.0
AMD,2013-01-01,3.5774999999999997,,0.0
AMD,2014-01-01,3.5700000000000003,,44.7325
AMD,2015-01-01,2.4175,,0.0
AMD,2016-01-01,6.56,,0.0
AMD,2017-01-01,12.515,,85.6675
AMD,2018-01-01,18.5975,,62.067499999999995
AMD,2019-01-01,32.685,,146.54500000000002
AMD,2020-01-01,67.94749999999999,,90.1975
AMD,2021-01-01,104.8075,,38.6475
AMD,2022-01-01,78.485,,46.08
AMD,2023-01-01,115.5375,,391.61
AMD,2024-01-01,156.8925,,183.26999999999998
AMD,2025-01-01,139.00333333333333,,112.47666666666667
CSCO,2010-01-01,15.6,,12.879999999999999
CSCO,2011-01-01,12.035,,9.842500000000001
CSCO,2012-01-01,12.185,,8.692499999999999
CSCO,2013-01-01,15.4125,,8.5
CSCO,2014-01-01,16.7925,,11.28
CSCO,2015-01-01,20.545,,11.81
CSCO,2016-01-01,21.25,,10.285
CSCO,2017-01-01,25.490000000000002,,13.105
CSCO,2018-01-01,35.1025,,148.385
CSCO,2019-01-01,42.8075,,15.9125
CSCO,2020-01-01,36.682500000000005,,14.4025
CSCO,2021-01-01,45.76,,18.315
CSCO,2022-01-01,44.415,,15.805
CSCO,2023-01-01,47.0025,,15.855
CSCO,2024-01-01,48.5625,,17.8725
CSCO,2025-01-01,62.373333333333335,,26.026666666666667
ASML,2010-01-01,30.935000000000002,,38.1175
ASML,2011-01-01,37.635,,6.345
ASML,2012-01-01,51.6625,,10.905
ASML,2013-01-01,75.4525,,26.4025
ASML,2014-01-01,88.225,,24.3075
ASML,2015-01-01,86.35,,24.12
ASML,2016-01-01,96.325,,29.59
ASML,2017-01-01,140.49,,28.6675
ASML,2018-01-01,172.4725,,26.4375
ASML,2019-01-01,221.995,,32.225
ASML,2020-01-01,354.7525,,42.195
ASML,2021-01-01,684.3625,,46.465
ASML,2022-01-01,510.3025,,30.465
ASML,2023-01-01,674.6875,,33.875
ASML,2024-01-01,870.2875,,44.9275
ASML,2025-01-01,723.8533333333334,,30.296666666666667
TMUS,2010-01-01,15.467500000000001,,14.45
TMUS,2011-01-01,20.495,,15.39
TMUS,2012-01-01,14.8025,,7.5875
TMUS,2013-01-01,24.9225,0.0,36.76
TMUS,2014-01-01,29.775,,111.64500000000001
TMUS,2015-01-01,36.32,,76.05250000000001
TMUS,2016-01-01,45.175,,29.985
TMUS,2017-01-01,60.870000000000005,,23.32
TMUS,2018-01-01,61.894999999999996,,13.0775
TMUS,2019-01-01,73.03999999999999,,18.925
TMUS,2020-01-01,106.47,,34.15
TMUS,2021-01-01,125.165,,47.245
TMUS,2022-01-01,130.8125,,81.22
TMUS,2023-01-01,142.4475,,29.19
TMUS,2024-01-01,189.37,,22.385
TMUS,2025-01-01,248.97333333333336,,23.773333333333337
BABA,2015-01-01,71.99666666666667,,21.073333333333334
BABA,2016-01-01,85.4575,,33.4975
BABA,2017-01-01,144.1125,,45.3675
BABA,2018-01-01,162.8075,,45.25
BABA,2019-01-01,177.445,,26.7625
BABA,2020-01-01,227.3525,,28.365
BABA,2021-01-01,174.8075,,26.3675
BABA,2022-01-01,94.7775,,84.1975
BABA,2023-01-01,85.135,,16.845
BABA,2024-01-01,83.0025,,17.2025
BABA,2025-01-01,126.07499999999999,,16.924999999999997
PM,2010-01-01,26.3725,,7.125
PM,2011-01-01,35.38,,7.8725
PM,2012-01-01,46.89,,9.265
PM,2013-01-01,48.94,,9.3725
PM,2014-01-01,47.985,,9.6475
PM,2015-01-01,49.145,,10.605
PM,2016-01-01,61.78,,14.49
PM,2017-01-01,73.9075,,17.01
PM,2018-01-01,56.7825,,13.39
PM,2019-01-01,60.16,,12.42
PM,2020-01-01,58.857499999999995,,11.932500000000001
PM,2021-01-01,77.975,,13.66
PM,2022-01-01,81.9925,,14.2375
PM,2023-01-01,87.525,,16.755
PM,2024-01-01,105.2675,,19.815
PM,2025-01-01,169.28,,33.026666666666664
WFC,2010-01-01,18.9,,10.6075
WFC,2011-01-01,18.9025,,7.23
WFC,2012-01-01,23.682499999999997,,7.62
WFC,2013-01-01,29.49,,7.9025
WFC,2014-01-01,38.4025,,9.4525
WFC,2015-01-01,40.822500000000005,,9.9025
WFC,2016-01-01,37.9325,,9.355
WFC,2017-01-01,45.432500000000005,,11.355
WFC,2018-01-01,42.4875,,9.95
WFC,2019-01-01,42.665,,9.555
WFC,2020-01-01,24.072499999999998,,39.6275
WFC,2021-01-01,40.6025,,13.72
WFC,2022-01-01,39.1425,,9.975
WFC,2023-01-01,40.5375,,9.62
WFC,2024-01-01,59.845,,12.035
WFC,2025-01-01,76.19,,13.243333333333334
TM,2010-01-01,49.835,,20.72
TM,2011-01-01,50.275,,27.46
TM,2012-01-01,58.4025,,14.41
TM,2013-01-01,83.3275,,9.295
TM,2014-01-01,86.11,,7.4350000000000005
TM,2015-01-01,95.525,,7.915000000000001
TM,2016-01-01,84.5575,,7.2250000000000005
TM,2017-01-01,91.4625,,7.58
TM,2018-01-01,102.4675,,7.0925
TM,2019-01-01,109.565,,8.557500000000001
TM,2020-01-01,116.5225,,11.0
TM,2021-01-01,156.2575,,8.305
TM,2022-01-01,138.57,,8.76
TM,2023-01-01,158.2525,,8.835
TM,2024-01-01,210.76999999999998,,9.376666666666667
TM,2025-01-01,181.49,,10.0
IBM,2010-01-01,75.1075,,6.9125000000000005
IBM,2011-01-01,99.495,,7.95
IBM,2012-01-01,117.145,,8.455
IBM,2013-01-01,115.3775,,7.960000000000001
IBM,2014-01-01,109.8825,,8.155
IBM,2015-01-01,94.58250000000001,,7.49
IBM,2016-01-01,101.855,,8.135
IBM,2017-01-01,105.2575,,10.842500000000001
IBM,2018-01-01,97.6925,,14.7
IBM,2019-01-01,102.5625,,10.775
IBM,2020-01-01,92.4225,,11.3475
IBM,2021-01-01,113.325,,19.33
IBM,2022-01-01,118.2825,,47.335
IBM,2023-01-01,133.215,,38.8675
IBM,2024-01-01,196.1975,,26.160000000000004
IBM,2025-01-01,263.9866666666666,,43.660000000000004
CRM,2010-01-01,22.5625,,154.915
CRM,2011-01-01,33.8025,,348.4375
CRM,2012-01-01,33.635,,0.0
CRM,2013-01-01,44.92,,0.0
CRM,2014-01-01,57.1025,,0.0
CRM,2015-01-01,69.4625,,0.0
CRM,2016-01-01,74.55250000000001,,127.485
CRM,2017-01-01,88.81,,2715.5950000000003
CRM,2018-01-01,126.2175,,278.35
CRM,2019-01-01,155.7125,,127.465
CRM,2020-01-01,191.17,,259.8
CRM,2021-01-01,247.20999999999998,,89.78999999999999
CRM,2022-01-01,187.155,,309.1325
CRM,2023-01-01,196.3275,,381.59749999999997
CRM,2024-01-01,273.2525,,51.705
CRM,2025-01-01,283.2633333333333,,44.416666666666664
ABT,2010-01-01,17.2925,,5.4375
ABT,2011-01-01,18.785,,6.265
ABT,2012-01-01,24.165,,6.91
ABT,2013-01-01,28.064999999999998,,13.0175
ABT,2014-01-01,33.5525,,23.2875
ABT,2015-01-01,37.245000000000005,,12.8
ABT,2016-01-01,34.182500000000005,,29.5425
ABT,2017-01-01,44.06,,81.72
ABT,2018-01-01,58.8725,,125.30749999999999
ABT,2019-01-01,75.13,,43.370000000000005
ABT,2020-01-01,88.7275,,44.2475
ABT,2021-01-01,114.61,,31.3275
ABT,2022-01-01,101.99000000000001,,23.545
ABT,2023-01-01,100.03,,32.292500000000004
ABT,2024-01-01,108.7875,,28.74
ABT,2025-01-01,132.97,,16.856666666666666
AZN,2010-01-01,13.455,,4.7725
AZN,2011-01-01,14.0525,,4.375
AZN,2012-01-01,14.74,,5.3125
AZN,2013-01-01,17.697499999999998,,11.295
AZN,2014-01-01,24.895,,43.7125
AZN,2015-01-01,24.3175,,38.965
AZN,2016-01-01,22.8525,,21.5425
AZN,2017-01-01,27.0125,,19.9675
AZN,2018-01-01,31.035,,31.665
AZN,2019-01-01,38.292500000000004,,51.785000000000004
AZN,2020-01-01,45.29,,53.0325
AZN,2021-01-01,52.4175,,134.73499999999999
AZN,2022-01-01,60.05500000000001,,34.3175
AZN,2023-01-01,66.39750000000001,,36.6375
AZN,2024-01-01,71.07249999999999,,33.707499999999996
AZN,2025-01-01,72.64999999999999,,35.589999999999996
MS,2010-01-01,18.655,,14.765
MS,2011-01-01,14.215,,15.432500000000001
MS,2012-01-01,12.7675,,8.5175
MS,2013-01-01,19.2775,,23.0675
MS,2014-01-01,25.4325,,11.0775
MS,2015-01-01,25.9325,,8.200000000000001
MS,2016-01-01,24.137500000000003,,9.68
MS,2017-01-01,36.9575,,10.9675
MS,2018-01-01,37.57,,9.3375
MS,2019-01-01,37.0375,,7.7325
MS,2020-01-01,42.32,,7.34
MS,2021-01-01,79.35,,10.2325
MS,2022-01-01,73.39,,10.4775
MS,2023-01-01,80.91,,14.605
MS,2024-01-01,101.89500000000001,,15.6675
MS,2025-01-01,131.91666666666666,,15.096666666666666
NVS,2010-01-01,25.3975,,5.97
NVS,2011-01-01,27.705,,6.7325
NVS,2012-01-01,29.98,,8.2425
NVS,2013-01-01,39.5625,,10.4175
NVS,2014-01-01,49.67,,12.1425
NVS,2015-01-01,52.9525,,6.835
NVS,2016-01-01,45.14,,16.060000000000002
NVS,2017-01-01,50.082499999999996,,17.55
NVS,2018-01-01,52.182500000000005,,10.7475
NVS,2019-01-01,66.565,,13.1625
NVS,2020-01-01,67.8225,,19.0275
NVS,2021-01-01,69.655,,15.05
NVS,2022-01-01,71.28,,11.115
NVS,2023-01-01,88.3,,21.697499999999998
NVS,2024-01-01,100.27000000000001,,13.620000000000001
NVS,2025-01-01,116.13666666666667,,17.3
UNH,2010-01-01,26.3175,,6.9075
UNH,2011-01-01,39.03,,8.69
UNH,2012-01-01,46.41,,9.19
UNH,2013-01-01,56.015,,10.56
UNH,2014-01-01,74.11,,13.3575
UNH,2015-01-01,101.61,,16.495
UNH,2016-01-01,124.4125,,18.525
UNH,2017-01-01,169.7975,,18.715
UNH,2018-01-01,219.065,,18.115
UNH,2019-01-01,228.8725,,16.8525
UNH,2020-01-01,280.25,,17.14
UNH,2021-01-01,392.4175,,23.47
UNH,2022-01-01,491.3275,,24.9325
UNH,2023-01-01,480.2575,,21.0775
UNH,2024-01-01,514.835,,33.120000000000005
UNH,2025-01-01,358.89000000000004,,16.853333333333335
LIN,2010-01-01,64.985,,15.594999999999999
LIN,2011-01-01,78.9075,,17.335
LIN,2012-01-01,85.69749999999999,,15.35
LIN,2013-01-01,95.6075,,16.86
LIN,2014-01-01,106.775,,17.6025
LIN,2015-01-01,92.895,,17.6375
LIN,2016-01-01,99.845,,18.88
LIN,2017-01-01,120.17750000000001,,23.7325
LIN,2018-01-01,139.295,,36.19
LIN,2019-01-01,179.79,,65.0925
LIN,2020-01-01,207.2475,,47.3175
LIN,2021-01-01,286.8175,,44.55
LIN,2022-01-01,289.48,,38.03
LIN,2023-01-01,371.13750000000005,,33.2125
LIN,2024-01-01,444.685,,33.715
LIN,2025-01-01,467.59,,33.49
MCD,2010-01-01,47.364999999999995,,10.665
MCD,2011-01-01,59.9825,,11.925
MCD,2012-01-01,64.9275,,12.1575
MCD,2013-01-01,71.725,,13.0775
MCD,2014-01-01,73.25750000000001,,14.005
MCD,2015-01-01,80.18,,17.57
MCD,2016-01-01,97.59,,18.505
MCD,2017-01-01,127.14500000000001,,20.2925
MCD,2018-01-01,140.16,,20.36
MCD,2019-01-01,176.7225,,23.0675
MCD,2020-01-01,175.4075,,26.5075
MCD,2021-01-01,220.8175,,24.99
MCD,2022-01-01,231.3225,,27.419999999999998
MCD,2023-01-01,272.28999999999996,,25.4175
MCD,2024-01-01,277.13,,24.11
MCD,2025-01-01,303.56333333333333,,32.586666666666666
HSBC,2010-01-01,23.95,0.0,0.0
HSBC,2011-01-01,21.525,,14.2475
HSBC,2012-01-01,23.9525,,7.49
HSBC,2013-01-01,28.5625,,6.6675
HSBC,2014-01-01,27.8275,,6.995
HSBC,2015-01-01,24.215,,6.77
HSBC,2016-01-01,22.2275,,27.905
HSBC,2017-01-01,30.27,,145.995
HSBC,2018-01-01,32.325,,18.695
HSBC,2019-01-01,29.535,,8.440000000000001
HSBC,2020-01-01,18.314999999999998,,6.27
HSBC,2021-01-01,21.935000000000002,,8.61
HSBC,2022-01-01,24.92,,8.58
HSBC,2023-01-01,32.035,,6.49
HSBC,2024-01-01,42.0,,7.3175
HSBC,2025-01-01,60.22,,16.5
NVO,2010-01-01,6.9325,,17.45
NVO,2011-01-01,8.870000000000001,,17.2075
NVO,2012-01-01,11.7325,,18.8975
NVO,2013-01-01,13.2525,,16.6325
NVO,2014-01-01,18.305,,20.7725
NVO,2015-01-01,22.5475,,23.645
NVO,2016-01-01,19.375,,18.325
NVO,2017-01-01,19.295,,16.8975
NVO,2018-01-01,20.8,,16.5175
NVO,2019-01-01,24.075,,19.7325
NVO,2020-01-01,30.6375,,23.1675
